Container ID,Commodity,Temperature,Humidity,Timestamp,Vibration,Battery
ATM1074,Avocado,5.38,52.85,2026-07-16 16:10:39.454033,1,98
ATM1075,Avocado,5.66,65.59,2026-07-16 16:10:39.454039,10,91
ATM1076,Avocado,7.58,53.6,2026-07-16 16:10:39.454045,15,86
ATM1077,Avocado,5.88,61.92,2026-07-16 16:10:39.454051,9,86
ATM1078,Avocado,4.37,49.89,2026-07-16 16:10:39.454056,10,86
ATM1079,Avocado,3.18,47.85,2026-07-16 16:10:39.454062,15,97
ATM1080,Avocado,4.2,53.28,2026-07-16 16:10:39.454068,2,95
ATM1081,Avocado,5.89,64.08,2026-07-16 16:10:39.454074,6,84
ATM1082,Avocado,2.41,69.51,2026-07-16 16:10:39.454080,8,92
ATM1083,Avocado,7.94,45.85,2026-07-16 16:10:39.454085,13,96
ATM1084,Avocado,2.53,56.72,2026-07-16 16:10:39.454091,6,81
ATM1085,Avocado,2.2,49.86,2026-07-16 16:10:39.454097,11,80
ATM1086,Avocado,2.09,62.33,2026-07-16 16:10:39.454103,15,80
ATM1087,Avocado,4.45,47.56,2026-07-16 16:10:39.454109,9,86
ATM1088,Avocado,5.7,60.27,2026-07-16 16:10:39.454114,11,95
ATM1089,Avocado,6.03,50.6,2026-07-16 16:10:39.454120,12,80
ATM1090,Avocado,5.24,55.08,2026-07-16 16:10:39.454126,3,84
ATM1091,Avocado,7.55,60.03,2026-07-16 16:10:39.454135,8,90
ATM1092,Avocado,4.63,41.38,2026-07-16 16:10:39.454141,10,96
ATM1093,Avocado,5.7,56.32,2026-07-16 16:10:39.454147,15,88
ATM1094,Avocado,7.0,44.42,2026-07-16 16:10:39.454153,5,94
ATM1095,Avocado,2.37,60.6,2026-07-16 16:10:39.454159,7,91
ATM1096,Avocado,2.62,45.24,2026-07-16 16:10:39.454164,6,96
ATM1097,Avocado,4.89,44.67,2026-07-16 16:10:39.454170,1,87
ATM1098,Avocado,6.04,47.02,2026-07-16 16:10:39.454176,3,94
ATM1099,Avocado,6.73,46.08,2026-07-16 16:10:39.454182,5,87
ATM1100,Avocado,5.63,59.21,2026-07-16 16:10:39.454188,12,93
ATM1101,Avocado,3.57,65.55,2026-07-16 16:10:39.454193,10,81
ATM1102,Avocado,3.56,48.49,2026-07-16 16:10:39.454199,1,93
ATM1103,Avocado,2.68,60.18,2026-07-16 16:10:39.454205,10,85
ATM1104,Avocado,4.09,49.49,2026-07-16 16:10:39.454211,15,84
ATM1105,Avocado,7.06,64.9,2026-07-16 16:10:39.454217,5,96
ATM1106,Avocado,3.26,46.75,2026-07-16 16:10:39.454222,4,84
ATM1107,Avocado,3.89,63.91,2026-07-16 16:10:39.454228,7,95
ATM1108,Avocado,5.08,47.95,2026-07-16 16:10:39.454234,3,81
ATM1109,Avocado,6.45,40.46,2026-07-16 16:10:39.454240,4,92
ATM1110,Avocado,4.76,66.95,2026-07-16 16:10:39.454245,14,85
ATM1111,Avocado,6.91,46.25,2026-07-16 16:10:39.454251,4,93
ATM1112,Avocado,5.06,69.23,2026-07-16 16:10:39.454257,9,91
ATM1113,Avocado,5.93,54.09,2026-07-16 16:10:39.454263,12,90
ATM1114,Avocado,6.67,49.29,2026-07-16 16:10:39.454269,10,80
ATM1115,Avocado,6.49,66.65,2026-07-16 16:10:39.454275,13,99
ATM1116,Avocado,3.25,48.23,2026-07-16 16:10:39.454281,4,83
ATM1117,Avocado,2.21,61.81,2026-07-16 16:10:39.454286,12,83
ATM1118,Avocado,2.26,43.36,2026-07-16 16:10:39.454292,5,80
ATM1119,Avocado,6.38,48.41,2026-07-16 16:10:39.454298,5,92
ATM1120,Avocado,4.12,64.06,2026-07-16 16:10:39.454304,5,92
ATM1121,Avocado,7.6,56.29,2026-07-16 16:10:39.454310,6,97
ATM1122,Avocado,5.04,50.1,2026-07-16 16:10:39.454315,2,88
ATM1123,Avocado,3.12,49.09,2026-07-16 16:10:39.454321,5,90
ATM1124,Avocado,3.69,50.1,2026-07-16 16:10:39.454327,15,96
ATM1125,Avocado,4.62,44.9,2026-07-16 16:10:39.454333,4,86
ATM1126,Avocado,6.76,47.74,2026-07-16 16:10:39.454338,12,90
ATM1127,Avocado,7.28,54.06,2026-07-16 16:10:39.454344,8,81
ATM1128,Avocado,4.58,51.98,2026-07-16 16:10:39.454350,10,84
ATM1129,Avocado,5.27,68.54,2026-07-16 16:10:39.454356,9,81
ATM1130,Avocado,4.74,43.16,2026-07-16 16:10:39.454362,2,98
ATM1131,Avocado,6.47,45.1,2026-07-16 16:10:39.454367,6,89
ATM1132,Avocado,5.43,47.6,2026-07-16 16:10:39.454373,1,98
ATM1133,Avocado,6.82,68.16,2026-07-16 16:10:39.454379,4,94
ATM1134,Avocado,4.35,64.96,2026-07-16 16:10:39.454385,9,96
ATM1135,Avocado,7.61,65.21,2026-07-16 16:10:39.454390,2,81
ATM1136,Avocado,4.1,65.74,2026-07-16 16:10:39.454397,13,92
ATM1137,Avocado,3.11,47.58,2026-07-16 16:10:39.454403,6,93
ATM1138,Avocado,5.91,60.48,2026-07-16 16:10:39.454408,1,96
ATM1139,Avocado,6.05,59.39,2026-07-16 16:10:39.454414,14,83
ATM1140,Avocado,4.99,66.88,2026-07-16 16:10:39.454420,5,96
ATM1141,Avocado,6.16,68.47,2026-07-16 16:10:39.454426,12,84
ATM1142,Avocado,3.47,59.02,2026-07-16 16:10:39.454432,13,93
ATM1143,Avocado,3.29,45.89,2026-07-16 16:10:39.454438,10,85
ATM1144,Avocado,7.85,54.26,2026-07-16 16:10:39.454443,15,88
ATM1145,Avocado,6.5,52.26,2026-07-16 16:10:39.454449,1,91
ATM1146,Avocado,7.58,64.97,2026-07-16 16:10:39.454455,11,82
ATM1147,Avocado,3.96,63.42,2026-07-16 16:10:39.454461,12,100
ATM1148,Avocado,5.79,43.52,2026-07-16 16:10:39.454467,3,97
ATM1149,Avocado,7.44,50.01,2026-07-16 16:10:39.454473,9,97
ATM1150,Avocado,4.43,41.58,2026-07-16 16:10:39.454478,7,92
ATM1151,Avocado,5.43,64.26,2026-07-16 16:10:39.454484,14,89
ATM1152,Avocado,3.92,52.52,2026-07-16 16:10:39.454490,6,87
ATM1153,Avocado,5.83,68.8,2026-07-16 16:10:39.454495,6,96
ATM1154,Avocado,3.28,63.15,2026-07-16 16:10:39.454501,7,81
ATM1155,Avocado,7.33,68.36,2026-07-16 16:10:39.454507,8,82
ATM1156,Avocado,7.67,42.81,2026-07-16 16:10:39.454513,6,96
ATM1157,Avocado,5.83,64.39,2026-07-16 16:10:39.454519,7,99
ATM1158,Avocado,5.71,44.43,2026-07-16 16:10:39.454524,12,98
ATM1159,Avocado,3.78,59.95,2026-07-16 16:10:39.454530,5,83
ATM1160,Avocado,5.99,46.43,2026-07-16 16:10:39.454536,10,93
ATM1161,Avocado,2.87,63.88,2026-07-16 16:10:39.454542,9,96
ATM1162,Avocado,7.39,54.34,2026-07-16 16:10:39.454548,13,80
ATM1163,Avocado,7.36,45.78,2026-07-16 16:10:39.454553,8,86
ATM1164,Avocado,5.22,45.06,2026-07-16 16:10:39.454559,5,92
ATM1165,Avocado,4.38,44.37,2026-07-16 16:10:39.454565,15,89
ATM1166,Avocado,4.6,64.89,2026-07-16 16:10:39.454571,11,85
ATM1167,Avocado,5.19,62.22,2026-07-16 16:10:39.454577,15,92
ATM1168,Avocado,5.59,45.83,2026-07-16 16:10:39.454582,7,87
ATM1169,Avocado,6.52,40.39,2026-07-16 16:10:39.454588,8,81
ATM1170,Avocado,7.29,51.55,2026-07-16 16:10:39.454594,13,88
ATM1171,Avocado,3.0,40.71,2026-07-16 16:10:39.454600,3,95
ATM1172,Avocado,6.37,66.94,2026-07-16 16:10:39.454606,6,91
ATM1173,Avocado,3.52,67.03,2026-07-16 16:10:39.454611,15,88
ATM1174,Avocado,4.34,68.07,2026-07-16 16:10:39.454617,8,91
ATM1175,Avocado,5.36,49.16,2026-07-16 16:10:39.454623,15,99
ATM1176,Avocado,4.86,54.24,2026-07-16 16:10:39.454629,4,85
ATM1177,Avocado,2.18,68.1,2026-07-16 16:10:39.454634,12,90
ATM1178,Avocado,6.76,68.36,2026-07-16 16:10:39.454644,9,93
ATM1179,Avocado,2.48,56.16,2026-07-16 16:10:39.454650,14,80
ATM1180,Avocado,3.16,55.6,2026-07-16 16:10:39.454656,7,97
ATM1181,Avocado,4.27,46.35,2026-07-16 16:10:39.454662,12,89
ATM1182,Avocado,5.22,58.56,2026-07-16 16:10:39.454667,8,81
ATM1183,Avocado,7.35,64.02,2026-07-16 16:10:39.454673,13,83
ATM1184,Avocado,4.78,61.95,2026-07-16 16:10:39.454679,4,100
ATM1185,Avocado,2.67,56.55,2026-07-16 16:10:39.454685,10,81
ATM1186,Avocado,6.59,49.03,2026-07-16 16:10:39.454691,1,83
ATM1187,Avocado,7.0,67.11,2026-07-16 16:10:39.454696,8,87
ATM1188,Avocado,7.98,40.32,2026-07-16 16:10:39.454702,10,96
ATM1189,Avocado,4.21,52.59,2026-07-16 16:10:39.454708,2,80
ATM1190,Avocado,3.81,68.84,2026-07-16 16:10:39.454714,3,87
ATM1191,Avocado,4.02,47.94,2026-07-16 16:10:39.454720,5,99
ATM1192,Avocado,5.5,65.54,2026-07-16 16:10:39.454725,4,81
ATM1193,Avocado,5.03,64.21,2026-07-16 16:10:39.454731,4,87
ATM1194,Avocado,4.27,51.3,2026-07-16 16:10:39.454737,8,99
ATM1195,Avocado,2.31,40.39,2026-07-16 16:10:39.454742,6,99
ATM1196,Avocado,6.23,50.79,2026-07-16 16:10:39.454748,11,87
ATM1197,Avocado,6.61,49.2,2026-07-16 16:10:39.454754,7,91
ATM1198,Avocado,2.13,58.59,2026-07-16 16:10:39.454760,2,92
ATM1199,Avocado,2.53,64.2,2026-07-16 16:10:39.454765,13,84
ATM1200,Avocado,5.62,51.87,2026-07-16 16:10:39.454772,8,93
ATM1201,Avocado,4.86,44.8,2026-07-16 16:10:39.454777,3,82
ATM1202,Avocado,6.08,52.83,2026-07-16 16:10:39.454783,15,83
ATM1203,Avocado,5.7,59.15,2026-07-16 16:10:39.454789,9,94
ATM1204,Avocado,7.53,51.63,2026-07-16 16:10:39.454795,2,100
ATM1205,Avocado,7.27,41.29,2026-07-16 16:10:39.454800,3,89
ATM1206,Avocado,3.37,48.91,2026-07-16 16:10:39.454806,7,92
ATM1207,Avocado,7.25,59.14,2026-07-16 16:10:39.454812,15,86
ATM1208,Avocado,2.11,56.4,2026-07-16 16:10:39.454818,12,90
ATM1209,Avocado,3.9,55.68,2026-07-16 16:10:39.454823,6,100
ATM1210,Avocado,6.8,51.95,2026-07-16 16:10:39.454829,11,100
ATM1211,Avocado,6.85,47.37,2026-07-16 16:10:39.454835,4,94
ATM1212,Avocado,6.77,49.14,2026-07-16 16:10:39.454841,1,96
ATM1213,Avocado,4.5,44.02,2026-07-16 16:10:39.454846,4,96
ATM1214,Avocado,7.66,56.98,2026-07-16 16:10:39.454852,14,97
ATM1215,Avocado,7.8,55.73,2026-07-16 16:10:39.454858,9,92
ATM1216,Avocado,7.12,60.21,2026-07-16 16:10:39.454864,6,93
ATM1217,Avocado,4.6,49.7,2026-07-16 16:10:39.454870,12,89
ATM1218,Avocado,6.43,58.68,2026-07-16 16:10:39.454875,2,85
ATM1219,Avocado,4.43,64.63,2026-07-16 16:10:39.454881,7,80
ATM1220,Avocado,7.59,43.04,2026-07-16 16:10:39.454887,4,91
ATM1221,Avocado,7.64,68.44,2026-07-16 16:10:39.454893,1,90
ATM1222,Avocado,6.47,59.3,2026-07-16 16:10:39.454898,6,98
ATM1223,Avocado,3.33,43.69,2026-07-16 16:10:39.454915,14,95
ATM1224,Avocado,7.54,59.07,2026-07-16 16:10:39.454921,14,80
ATM1225,Avocado,3.89,57.79,2026-07-16 16:10:39.454927,12,89
ATM1226,Avocado,3.03,54.88,2026-07-16 16:10:39.454933,7,83
ATM1227,Avocado,2.65,46.31,2026-07-16 16:10:39.454939,5,91
ATM1228,Avocado,2.57,52.99,2026-07-16 16:10:39.454948,1,94
ATM1229,Avocado,4.92,49.26,2026-07-16 16:10:39.454954,15,84
ATM1230,Avocado,2.8,65.69,2026-07-16 16:10:39.454960,6,91
ATM1231,Avocado,5.63,60.18,2026-07-16 16:10:39.454966,13,92
ATM1232,Avocado,2.65,51.64,2026-07-16 16:10:39.454972,3,88
ATM1233,Avocado,2.6,49.88,2026-07-16 16:10:39.454978,8,81
ATM1234,Avocado,5.39,51.27,2026-07-16 16:10:39.454983,12,93
ATM1235,Avocado,3.15,40.78,2026-07-16 16:10:39.454989,5,98
ATM1236,Avocado,3.52,66.5,2026-07-16 16:10:39.454995,11,95
ATM1237,Avocado,2.23,64.41,2026-07-16 16:10:39.455001,2,83
ATM1238,Avocado,2.9,40.66,2026-07-16 16:10:39.455006,12,88
ATM1239,Avocado,3.67,54.93,2026-07-16 16:10:39.455012,6,92
ATM1240,Avocado,6.91,66.16,2026-07-16 16:10:39.455018,5,94
ATM1241,Avocado,2.68,49.08,2026-07-16 16:10:39.455024,5,99
ATM1242,Avocado,6.08,41.29,2026-07-16 16:10:39.455030,7,94
ATM1243,Avocado,7.97,50.77,2026-07-16 16:10:39.455036,13,96
ATM1244,Avocado,5.79,60.19,2026-07-16 16:10:39.455042,12,86
ATM1245,Avocado,3.33,43.5,2026-07-16 16:10:39.455048,9,95
ATM1246,Avocado,3.0,57.36,2026-07-16 16:10:39.455053,3,99
ATM1247,Avocado,7.68,56.94,2026-07-16 16:10:39.455059,4,92
ATM1248,Avocado,3.57,47.1,2026-07-16 16:10:39.455065,14,99
ATM1249,Avocado,2.07,58.59,2026-07-16 16:10:39.455071,5,81
ATM1250,Avocado,3.03,49.0,2026-07-16 16:10:39.455077,8,86
ATM1251,Avocado,4.04,64.0,2026-07-16 16:10:39.455082,3,95
ATM1252,Avocado,6.67,50.91,2026-07-16 16:10:39.455088,13,81
ATM1253,Avocado,5.05,53.69,2026-07-16 16:10:39.455094,4,89
ATM1254,Avocado,2.29,67.25,2026-07-16 16:10:39.455100,13,98
ATM1255,Avocado,3.91,62.35,2026-07-16 16:10:39.455106,14,81
ATM1256,Avocado,5.76,45.94,2026-07-16 16:10:39.455111,8,95
ATM1257,Avocado,4.16,46.23,2026-07-16 16:10:39.455117,9,82
ATM1258,Avocado,6.73,41.58,2026-07-16 16:10:39.455123,2,81
ATM1259,Avocado,7.22,49.42,2026-07-16 16:10:39.455128,1,90
ATM1260,Avocado,4.47,57.21,2026-07-16 16:10:39.455134,10,94
ATM1261,Avocado,3.71,51.39,2026-07-16 16:10:39.455140,14,95
ATM1262,Avocado,5.02,65.17,2026-07-16 16:10:39.455146,12,80
ATM1263,Avocado,6.24,53.19,2026-07-16 16:10:39.455152,8,87
ATM1264,Avocado,3.54,44.04,2026-07-16 16:10:39.455158,11,95
ATM1265,Avocado,7.2,46.77,2026-07-16 16:10:39.455164,10,82
ATM1266,Avocado,6.35,53.45,2026-07-16 16:10:39.455169,12,88
ATM1267,Avocado,6.76,44.23,2026-07-16 16:10:39.455175,4,91
ATM1268,Avocado,2.86,65.05,2026-07-16 16:10:39.455181,9,95
ATM1269,Avocado,6.62,50.43,2026-07-16 16:10:39.455187,5,93
ATM1270,Avocado,2.46,49.14,2026-07-16 16:10:39.455193,7,96
ATM1271,Avocado,6.42,64.37,2026-07-16 16:10:39.455198,3,83
ATM1272,Avocado,4.65,63.17,2026-07-16 16:10:39.455204,13,86
ATM1273,Avocado,6.12,55.67,2026-07-16 16:10:39.455210,5,97
ATM1274,Avocado,3.6,49.12,2026-07-16 16:10:39.455216,6,93
ATM1275,Avocado,3.12,62.72,2026-07-16 16:10:39.455222,15,91
ATM1276,Avocado,5.9,52.31,2026-07-16 16:10:39.455228,4,94
ATM1277,Avocado,6.99,53.8,2026-07-16 16:10:39.455233,12,82
ATM1278,Avocado,5.58,50.27,2026-07-16 16:10:39.455239,2,80
ATM1279,Avocado,2.1,61.18,2026-07-16 16:10:39.455245,1,96
ATM1280,Avocado,7.99,67.25,2026-07-16 16:10:39.455251,11,95
ATM1281,Avocado,5.06,52.41,2026-07-16 16:10:39.455257,4,86
ATM1282,Avocado,6.48,45.3,2026-07-16 16:10:39.455263,7,83
ATM1283,Avocado,3.58,54.3,2026-07-16 16:10:39.455269,12,98
ATM1284,Avocado,3.99,59.65,2026-07-16 16:10:39.455275,2,80
ATM1285,Avocado,2.77,47.92,2026-07-16 16:10:39.455280,10,86
ATM1286,Avocado,2.82,65.91,2026-07-16 16:10:39.455286,1,87
ATM1287,Avocado,7.42,67.34,2026-07-16 16:10:39.455292,8,82
ATM1288,Avocado,5.13,50.93,2026-07-16 16:10:39.455298,1,85
ATM1289,Avocado,4.88,68.0,2026-07-16 16:10:39.455303,8,93
ATM1290,Avocado,5.31,69.23,2026-07-16 16:10:39.455309,4,80
ATM1291,Avocado,7.16,61.58,2026-07-16 16:10:39.455315,9,89
ATM1292,Avocado,6.44,49.38,2026-07-16 16:10:39.455321,14,97
ATM1293,Avocado,4.5,64.71,2026-07-16 16:10:39.455327,5,90
ATM1294,Avocado,7.19,64.43,2026-07-16 16:10:39.455333,5,84
ATM1295,Avocado,3.59,69.82,2026-07-16 16:10:39.455339,4,88
ATM1296,Avocado,4.75,65.15,2026-07-16 16:10:39.455344,11,91
ATM1297,Avocado,4.64,51.29,2026-07-16 16:10:39.455350,4,99
ATM1298,Avocado,2.29,51.89,2026-07-16 16:10:39.455356,8,93
ATM1299,Avocado,3.61,59.58,2026-07-16 16:10:39.455362,2,80
ATM1300,Avocado,6.82,54.97,2026-07-16 16:10:39.455368,9,92
ATM1301,Avocado,7.55,43.42,2026-07-16 16:10:39.455373,15,89
ATM1302,Avocado,2.19,60.91,2026-07-16 16:10:39.455379,12,95
ATM1303,Avocado,5.06,67.85,2026-07-16 16:10:39.455385,2,85
ATM1304,Avocado,3.19,69.37,2026-07-16 16:10:39.455391,5,98
ATM1305,Avocado,3.12,41.27,2026-07-16 16:10:39.455397,8,95
ATM1306,Avocado,2.23,60.55,2026-07-16 16:10:39.455403,9,98
ATM1307,Avocado,7.92,42.76,2026-07-16 16:10:39.455409,1,83
ATM1308,Avocado,6.77,44.3,2026-07-16 16:10:39.455414,2,90
ATM1309,Avocado,5.43,48.84,2026-07-16 16:10:39.455420,6,97
ATM1310,Avocado,4.42,56.24,2026-07-16 16:10:39.455426,5,80
ATM1311,Avocado,4.0,43.42,2026-07-16 16:10:39.455432,12,95
ATM1312,Avocado,6.77,65.23,2026-07-16 16:10:39.455437,3,98
ATM1313,Avocado,4.54,62.19,2026-07-16 16:10:39.455443,6,83
ATM1314,Avocado,3.98,68.87,2026-07-16 16:10:39.455449,9,82
ATM1315,Avocado,6.37,64.74,2026-07-16 16:10:39.455455,3,86
ATM1316,Avocado,6.62,58.04,2026-07-16 16:10:39.455460,8,94
ATM1317,Avocado,2.55,55.59,2026-07-16 16:10:39.455466,3,81
ATM1318,Avocado,5.74,61.72,2026-07-16 16:10:39.455472,1,82
ATM1319,Avocado,4.17,68.72,2026-07-16 16:10:39.455478,4,94
ATM1320,Avocado,5.66,65.54,2026-07-16 16:10:39.455483,7,81
ATM1321,Avocado,4.07,68.07,2026-07-16 16:10:39.455489,5,94
ATM1322,Avocado,7.63,65.99,2026-07-16 16:10:39.455495,4,87
ATM1323,Avocado,3.11,56.23,2026-07-16 16:10:39.455501,14,96
ATM1324,Avocado,3.0,58.62,2026-07-16 16:10:39.455507,4,85
ATM1325,Avocado,3.33,41.96,2026-07-16 16:10:39.455512,5,89
ATM1326,Avocado,2.18,60.48,2026-07-16 16:10:39.455519,1,84
ATM1327,Avocado,2.15,59.78,2026-07-16 16:10:39.455525,7,92
ATM1328,Avocado,7.41,63.22,2026-07-16 16:10:39.455530,1,95
ATM1329,Avocado,3.94,45.89,2026-07-16 16:10:39.455536,4,95
ATM1330,Avocado,6.93,47.27,2026-07-16 16:10:39.455542,5,98
ATM1331,Avocado,4.59,61.96,2026-07-16 16:10:39.455547,14,92
ATM1332,Avocado,2.68,54.51,2026-07-16 16:10:39.455553,10,88
ATM1333,Avocado,6.08,59.13,2026-07-16 16:10:39.455559,15,92
ATM1334,Avocado,7.46,56.5,2026-07-16 16:10:39.455565,8,92
ATM1335,Avocado,3.61,52.04,2026-07-16 16:10:39.455570,10,89
ATM1336,Avocado,4.17,51.84,2026-07-16 16:10:39.455576,10,94
ATM1337,Avocado,5.13,49.18,2026-07-16 16:10:39.455582,13,81
ATM1338,Avocado,6.91,45.93,2026-07-16 16:10:39.455588,12,88
ATM1339,Avocado,7.8,61.5,2026-07-16 16:10:39.455594,12,91
ATM1340,Avocado,3.96,54.79,2026-07-16 16:10:39.455600,11,82
ATM1341,Avocado,2.64,61.31,2026-07-16 16:10:39.455606,6,93
ATM1342,Avocado,5.0,59.12,2026-07-16 16:10:39.455612,15,93
ATM1343,Avocado,7.01,66.94,2026-07-16 16:10:39.455618,12,87
ATM1344,Avocado,3.62,42.94,2026-07-16 16:10:39.455623,15,91
ATM1345,Avocado,4.65,45.02,2026-07-16 16:10:39.455629,4,82
ATM1346,Avocado,5.27,64.66,2026-07-16 16:10:39.455635,13,92
ATM1347,Avocado,5.97,57.37,2026-07-16 16:10:39.455641,4,93
ATM1348,Avocado,7.55,46.05,2026-07-16 16:10:39.455646,7,85
ATM1349,Avocado,3.3,63.58,2026-07-16 16:10:39.455652,10,80
ATM1350,Avocado,3.55,55.81,2026-07-16 16:10:39.455658,2,97
ATM1351,Avocado,6.26,51.34,2026-07-16 16:10:39.455664,1,88
ATM1352,Avocado,3.91,67.11,2026-07-16 16:10:39.455670,10,87
ATM1353,Avocado,4.1,55.86,2026-07-16 16:10:39.455675,12,87
ATM1354,Avocado,3.65,62.17,2026-07-16 16:10:39.455681,12,93
ATM1355,Avocado,2.03,40.97,2026-07-16 16:10:39.455687,13,96
ATM1356,Avocado,6.03,43.83,2026-07-16 16:10:39.455693,15,100
ATM1357,Avocado,4.53,62.07,2026-07-16 16:10:39.455699,1,81
ATM1358,Avocado,6.12,42.02,2026-07-16 16:10:39.455705,7,94
ATM1359,Avocado,5.71,49.94,2026-07-16 16:10:39.455710,9,86
ATM1360,Avocado,4.44,69.27,2026-07-16 16:10:39.455716,3,82
ATM1361,Avocado,6.78,53.92,2026-07-16 16:10:39.455722,7,97
ATM1362,Avocado,7.46,44.29,2026-07-16 16:10:39.455728,12,100
ATM1363,Avocado,6.19,56.71,2026-07-16 16:10:39.455734,14,83
ATM1364,Avocado,7.37,45.67,2026-07-16 16:10:39.455740,6,84
ATM1365,Avocado,2.9,58.04,2026-07-16 16:10:39.455748,4,81
ATM1366,Avocado,5.97,67.12,2026-07-16 16:10:39.455754,10,91
ATM1367,Avocado,4.08,48.64,2026-07-16 16:10:39.455760,6,90
ATM1368,Avocado,7.99,67.76,2026-07-16 16:10:39.455766,5,80
ATM1369,Avocado,6.49,69.34,2026-07-16 16:10:39.455772,13,84
ATM1370,Avocado,5.27,52.24,2026-07-16 16:10:39.455778,6,88
ATM1371,Avocado,6.08,57.71,2026-07-16 16:10:39.455783,15,84
ATM1372,Avocado,7.91,49.98,2026-07-16 16:10:39.455789,4,98
ATM1373,Avocado,2.7,47.86,2026-07-16 16:10:39.455795,11,96
ATM1374,Avocado,6.66,57.15,2026-07-16 16:10:39.455801,4,99
ATM1375,Avocado,4.15,64.92,2026-07-16 16:10:39.455807,12,81
ATM1376,Avocado,6.64,44.35,2026-07-16 16:10:39.455812,10,80
ATM1377,Avocado,6.68,48.96,2026-07-16 16:10:39.455818,6,85
ATM1378,Avocado,7.58,66.89,2026-07-16 16:10:39.455824,14,87
ATM1379,Avocado,5.65,40.82,2026-07-16 16:10:39.455830,4,91
ATM1380,Avocado,2.87,64.81,2026-07-16 16:10:39.455836,10,82
ATM1381,Avocado,7.88,54.78,2026-07-16 16:10:39.455841,10,88
ATM1382,Avocado,3.07,54.52,2026-07-16 16:10:39.455847,10,82
ATM1383,Avocado,5.37,42.58,2026-07-16 16:10:39.455853,5,90
ATM1384,Avocado,5.74,43.78,2026-07-16 16:10:39.455859,13,92
ATM1385,Avocado,2.39,65.89,2026-07-16 16:10:39.455865,1,96
ATM1386,Avocado,5.29,61.69,2026-07-16 16:10:39.455870,4,83
ATM1387,Avocado,5.91,55.16,2026-07-16 16:10:39.455876,10,88
ATM1388,Avocado,7.83,66.98,2026-07-16 16:10:39.455882,12,81
ATM1389,Avocado,5.54,69.41,2026-07-16 16:10:39.455888,13,83
ATM1390,Avocado,7.37,60.29,2026-07-16 16:10:39.455893,13,90
ATM1391,Avocado,4.68,59.06,2026-07-16 16:10:39.455909,8,95
ATM1392,Avocado,6.3,65.17,2026-07-16 16:10:39.455915,4,80
ATM1393,Avocado,3.22,45.85,2026-07-16 16:10:39.455921,14,97
ATM1394,Avocado,8.0,52.59,2026-07-16 16:10:39.455927,9,90
ATM1395,Avocado,5.04,50.87,2026-07-16 16:10:39.455932,14,91
ATM1396,Avocado,6.99,60.3,2026-07-16 16:10:39.455938,8,99
ATM1397,Avocado,4.72,43.68,2026-07-16 16:10:39.455944,2,99
ATM1398,Avocado,4.4,53.86,2026-07-16 16:10:39.455950,4,84
ATM1399,Avocado,5.47,58.31,2026-07-16 16:10:39.455956,2,83
ATM1400,Avocado,5.44,46.23,2026-07-16 16:10:39.455961,15,90
ATM1401,Avocado,7.2,47.98,2026-07-16 16:10:39.455967,10,97
ATM1402,Avocado,5.55,54.45,2026-07-16 16:10:39.455973,3,82
ATM1403,Avocado,7.4,54.68,2026-07-16 16:10:39.455978,15,87
ATM1404,Avocado,7.87,44.53,2026-07-16 16:10:39.455984,10,93
ATM1405,Avocado,4.88,49.7,2026-07-16 16:10:39.455990,4,84
ATM1406,Avocado,3.41,59.2,2026-07-16 16:10:39.455996,15,85
ATM1407,Avocado,2.1,54.0,2026-07-16 16:10:39.456002,3,81
ATM1408,Avocado,5.6,68.34,2026-07-16 16:10:39.456007,13,82
ATM1409,Avocado,3.41,41.15,2026-07-16 16:10:39.456013,6,99
ATM1410,Avocado,4.39,69.99,2026-07-16 16:10:39.456019,9,91
ATM1411,Avocado,2.06,64.67,2026-07-16 16:10:39.456024,11,89
ATM1412,Avocado,7.1,43.14,2026-07-16 16:10:39.456030,5,94
ATM1413,Avocado,4.75,45.61,2026-07-16 16:10:39.456036,13,80
ATM1414,Avocado,3.89,58.45,2026-07-16 16:10:39.456042,7,89
ATM1415,Avocado,4.77,49.52,2026-07-16 16:10:39.456047,9,85
ATM1416,Avocado,5.23,54.38,2026-07-16 16:10:39.456053,15,94
ATM1417,Avocado,4.82,46.08,2026-07-16 16:10:39.456059,2,91
ATM1418,Avocado,4.71,53.18,2026-07-16 16:10:39.456064,3,87
ATM1419,Avocado,6.0,41.02,2026-07-16 16:10:39.456070,1,81
ATM1420,Avocado,6.99,65.73,2026-07-16 16:10:39.456076,14,90
ATM1421,Avocado,5.59,67.16,2026-07-16 16:10:39.456082,14,88
ATM1422,Avocado,7.37,61.12,2026-07-16 16:10:39.456088,8,81
ATM1423,Avocado,7.35,56.08,2026-07-16 16:10:39.456094,6,98
ATM1424,Avocado,2.4,51.6,2026-07-16 16:10:39.456100,5,90
ATM1425,Avocado,7.15,45.03,2026-07-16 16:10:39.456105,3,98
ATM1426,Avocado,3.77,56.05,2026-07-16 16:10:39.456111,12,100
ATM1427,Avocado,5.7,56.61,2026-07-16 16:10:39.456117,6,99
ATM1428,Avocado,2.15,52.01,2026-07-16 16:10:39.456123,4,81
ATM1429,Avocado,7.94,49.45,2026-07-16 16:10:39.456128,8,97
ATM1430,Avocado,7.58,60.77,2026-07-16 16:10:39.456135,11,86
ATM1431,Avocado,5.67,47.0,2026-07-16 16:10:39.456141,13,94
