Container ID,Commodity,Temperature,Humidity,Timestamp,Vibration,Battery
ATM1074,Avocado,5.61,53.11,2026-07-16 17:58:20.256412,14,89
ATM1075,Avocado,6.0,60.09,2026-07-16 17:58:20.256428,11,82
ATM1076,Avocado,3.76,69.61,2026-07-16 17:58:20.256444,14,87
ATM1077,Avocado,7.58,50.07,2026-07-16 17:58:20.256460,1,85
ATM1078,Avocado,2.64,52.12,2026-07-16 17:58:20.256476,3,94
ATM1079,Avocado,2.97,55.87,2026-07-16 17:58:20.256492,10,87
ATM1080,Avocado,5.99,59.99,2026-07-16 17:58:20.256507,11,85
ATM1081,Avocado,3.84,58.57,2026-07-16 17:58:20.256523,5,85
ATM1082,Avocado,6.12,57.59,2026-07-16 17:58:20.256540,9,99
ATM1083,Avocado,2.89,61.43,2026-07-16 17:58:20.256556,9,97
ATM1084,Avocado,7.19,62.07,2026-07-16 17:58:20.256572,4,89
ATM1085,Avocado,5.21,59.61,2026-07-16 17:58:20.256588,10,98
ATM1086,Avocado,2.31,42.76,2026-07-16 17:58:20.256604,11,89
ATM1087,Avocado,7.64,67.07,2026-07-16 17:58:20.256620,13,83
ATM1088,Avocado,7.8,56.85,2026-07-16 17:58:20.256640,13,93
ATM1089,Avocado,6.15,47.27,2026-07-16 17:58:20.256689,2,87
ATM1090,Avocado,2.35,68.07,2026-07-16 17:58:20.256731,1,90
ATM1091,Avocado,4.75,41.86,2026-07-16 17:58:20.256757,12,81
ATM1092,Avocado,3.46,65.24,2026-07-16 17:58:20.256789,8,82
ATM1093,Avocado,6.37,53.73,2026-07-16 17:58:20.256819,10,90
ATM1094,Avocado,2.0,47.42,2026-07-16 17:58:20.256852,15,82
ATM1095,Avocado,2.39,42.48,2026-07-16 17:58:20.256880,9,80
ATM1096,Avocado,7.95,57.55,2026-07-16 17:58:20.256902,5,90
ATM1097,Avocado,4.24,40.12,2026-07-16 17:58:20.256919,2,98
ATM1098,Avocado,5.08,41.36,2026-07-16 17:58:20.256936,3,91
ATM1099,Avocado,5.55,46.66,2026-07-16 17:58:20.256953,8,82
ATM1100,Avocado,6.82,67.51,2026-07-16 17:58:20.256969,15,91
ATM1101,Avocado,3.5,67.7,2026-07-16 17:58:20.256994,15,100
ATM1102,Avocado,6.88,53.67,2026-07-16 17:58:20.257033,1,100
ATM1103,Avocado,4.71,60.95,2026-07-16 17:58:20.257086,2,90
ATM1104,Avocado,5.2,50.2,2026-07-16 17:58:20.257109,2,90
ATM1105,Avocado,4.67,51.02,2026-07-16 17:58:20.257130,2,93
ATM1106,Avocado,2.38,61.08,2026-07-16 17:58:20.257153,12,96
ATM1107,Avocado,7.16,46.13,2026-07-16 17:58:20.257191,13,99
ATM1108,Avocado,2.49,67.52,2026-07-16 17:58:20.257213,15,94
ATM1109,Avocado,3.46,44.14,2026-07-16 17:58:20.257235,15,87
ATM1110,Avocado,6.64,66.18,2026-07-16 17:58:20.257256,3,80
ATM1111,Avocado,3.9,46.42,2026-07-16 17:58:20.257277,1,86
ATM1112,Avocado,4.39,63.3,2026-07-16 17:58:20.257298,14,95
ATM1113,Avocado,7.65,61.73,2026-07-16 17:58:20.257320,3,87
ATM1114,Avocado,5.82,61.99,2026-07-16 17:58:20.257342,6,92
ATM1115,Avocado,7.45,49.06,2026-07-16 17:58:20.257363,12,85
ATM1116,Avocado,7.69,48.54,2026-07-16 17:58:20.257385,5,86
ATM1117,Avocado,7.8,41.85,2026-07-16 17:58:20.257407,13,94
ATM1118,Avocado,5.51,49.77,2026-07-16 17:58:20.257430,13,88
ATM1119,Avocado,2.67,54.74,2026-07-16 17:58:20.257450,14,85
ATM1120,Avocado,3.24,54.05,2026-07-16 17:58:20.257473,12,98
ATM1121,Avocado,6.08,59.37,2026-07-16 17:58:20.257496,9,80
ATM1122,Avocado,6.23,56.17,2026-07-16 17:58:20.257519,1,93
ATM1123,Avocado,4.2,58.1,2026-07-16 17:58:20.257543,8,98
ATM1124,Avocado,5.73,43.41,2026-07-16 17:58:20.257563,14,84
ATM1125,Avocado,7.13,67.0,2026-07-16 17:58:20.257585,5,91
ATM1126,Avocado,6.38,46.87,2026-07-16 17:58:20.257623,5,90
ATM1127,Avocado,7.05,56.98,2026-07-16 17:58:20.257647,14,86
ATM1128,Avocado,6.48,42.25,2026-07-16 17:58:20.257669,5,82
ATM1129,Avocado,4.17,60.48,2026-07-16 17:58:20.257696,12,91
ATM1130,Avocado,2.48,55.13,2026-07-16 17:58:20.257722,13,80
ATM1131,Avocado,3.86,48.2,2026-07-16 17:58:20.257748,11,95
ATM1132,Avocado,7.31,40.61,2026-07-16 17:58:20.257773,3,99
ATM1133,Avocado,7.71,40.91,2026-07-16 17:58:20.257798,11,91
ATM1134,Avocado,5.15,41.9,2026-07-16 17:58:20.257824,2,97
ATM1135,Avocado,3.93,50.55,2026-07-16 17:58:20.257847,7,87
ATM1136,Avocado,5.63,66.54,2026-07-16 17:58:20.257869,12,93
ATM1137,Avocado,6.81,65.73,2026-07-16 17:58:20.257891,11,90
ATM1138,Avocado,5.23,56.5,2026-07-16 17:58:20.257915,5,96
ATM1139,Avocado,2.09,65.87,2026-07-16 17:58:20.257939,7,93
ATM1140,Avocado,4.4,50.45,2026-07-16 17:58:20.257962,13,86
ATM1141,Avocado,6.85,65.86,2026-07-16 17:58:20.257983,6,86
ATM1142,Avocado,3.84,42.52,2026-07-16 17:58:20.258004,11,95
ATM1143,Avocado,6.13,48.37,2026-07-16 17:58:20.258026,8,99
ATM1144,Avocado,2.16,61.84,2026-07-16 17:58:20.258047,4,89
ATM1145,Avocado,3.2,52.79,2026-07-16 17:58:20.258069,1,100
ATM1146,Avocado,6.55,61.24,2026-07-16 17:58:20.258092,5,92
ATM1147,Avocado,4.65,42.31,2026-07-16 17:58:20.258140,15,88
ATM1148,Avocado,3.01,41.87,2026-07-16 17:58:20.258166,2,83
ATM1149,Avocado,4.3,48.49,2026-07-16 17:58:20.258189,15,100
ATM1150,Avocado,5.35,45.42,2026-07-16 17:58:20.258212,10,90
ATM1151,Avocado,6.15,60.02,2026-07-16 17:58:20.258285,12,81
ATM1152,Avocado,7.21,41.0,2026-07-16 17:58:20.258331,4,93
ATM1153,Avocado,2.03,53.68,2026-07-16 17:58:20.258354,8,82
ATM1154,Avocado,5.4,61.22,2026-07-16 17:58:20.258378,11,95
ATM1155,Avocado,5.71,64.37,2026-07-16 17:58:20.258401,1,100
ATM1156,Avocado,2.61,44.28,2026-07-16 17:58:20.258422,14,82
ATM1157,Avocado,6.86,49.61,2026-07-16 17:58:20.258443,14,88
ATM1158,Avocado,6.68,63.2,2026-07-16 17:58:20.258478,10,88
ATM1159,Avocado,5.18,58.58,2026-07-16 17:58:20.258501,11,96
ATM1160,Avocado,7.25,41.58,2026-07-16 17:58:20.258535,10,82
ATM1161,Avocado,2.91,63.54,2026-07-16 17:58:20.258554,9,93
ATM1162,Avocado,3.7,61.32,2026-07-16 17:58:20.258576,15,96
ATM1163,Avocado,4.59,42.46,2026-07-16 17:58:20.258599,7,86
ATM1164,Avocado,7.97,57.31,2026-07-16 17:58:20.258621,2,84
ATM1165,Avocado,5.99,67.9,2026-07-16 17:58:20.258736,6,87
ATM1166,Avocado,6.68,42.41,2026-07-16 17:58:20.258770,5,81
ATM1167,Avocado,7.33,68.06,2026-07-16 17:58:20.258786,7,96
ATM1168,Avocado,5.75,62.41,2026-07-16 17:58:20.258799,3,85
ATM1169,Avocado,6.87,49.47,2026-07-16 17:58:20.258812,14,80
ATM1170,Avocado,3.87,44.84,2026-07-16 17:58:20.258826,3,81
ATM1171,Avocado,4.93,44.09,2026-07-16 17:58:20.258839,10,87
ATM1172,Avocado,4.44,47.32,2026-07-16 17:58:20.258852,4,85
ATM1173,Avocado,2.73,65.72,2026-07-16 17:58:20.258865,2,91
ATM1174,Avocado,6.51,59.14,2026-07-16 17:58:20.258878,9,81
ATM1175,Avocado,5.87,47.32,2026-07-16 17:58:20.258891,15,87
ATM1176,Avocado,2.32,44.66,2026-07-16 17:58:20.258905,7,85
ATM1177,Avocado,7.18,42.26,2026-07-16 17:58:20.258918,1,87
ATM1178,Avocado,7.26,65.51,2026-07-16 17:58:20.258931,3,88
ATM1179,Avocado,3.95,47.06,2026-07-16 17:58:20.258944,5,80
ATM1180,Avocado,3.75,43.85,2026-07-16 17:58:20.258957,11,94
ATM1181,Avocado,4.74,52.43,2026-07-16 17:58:20.258970,10,98
ATM1182,Avocado,6.28,58.76,2026-07-16 17:58:20.258985,12,90
ATM1183,Avocado,2.28,53.78,2026-07-16 17:58:20.258997,4,84
ATM1184,Avocado,6.52,67.4,2026-07-16 17:58:20.259011,9,83
ATM1185,Avocado,6.96,66.81,2026-07-16 17:58:20.259024,10,95
ATM1186,Avocado,5.99,59.28,2026-07-16 17:58:20.259038,5,98
ATM1187,Avocado,3.43,42.35,2026-07-16 17:58:20.259051,9,81
ATM1188,Avocado,6.04,40.9,2026-07-16 17:58:20.259064,7,83
ATM1189,Avocado,7.28,53.97,2026-07-16 17:58:20.259077,8,98
ATM1190,Avocado,4.67,45.31,2026-07-16 17:58:20.259090,12,95
ATM1191,Avocado,5.96,41.66,2026-07-16 17:58:20.259103,15,84
ATM1192,Avocado,7.37,42.07,2026-07-16 17:58:20.259116,15,88
ATM1193,Avocado,6.13,65.64,2026-07-16 17:58:20.259129,4,95
ATM1194,Avocado,3.08,42.34,2026-07-16 17:58:20.259141,3,95
ATM1195,Avocado,6.27,52.7,2026-07-16 17:58:20.259154,8,96
ATM1196,Avocado,5.27,46.38,2026-07-16 17:58:20.259168,5,84
ATM1197,Avocado,3.27,55.41,2026-07-16 17:58:20.259181,10,92
ATM1198,Avocado,5.47,63.91,2026-07-16 17:58:20.259199,6,93
ATM1199,Avocado,5.03,60.0,2026-07-16 17:58:20.259214,5,92
ATM1200,Avocado,2.62,48.71,2026-07-16 17:58:20.259227,9,81
ATM1201,Avocado,3.2,59.88,2026-07-16 17:58:20.259240,8,87
ATM1202,Avocado,7.63,44.34,2026-07-16 17:58:20.259253,10,82
ATM1203,Avocado,5.8,59.14,2026-07-16 17:58:20.259267,8,91
ATM1204,Avocado,3.14,67.25,2026-07-16 17:58:20.259280,4,84
ATM1205,Avocado,5.68,67.39,2026-07-16 17:58:20.259293,15,95
ATM1206,Avocado,2.64,58.09,2026-07-16 17:58:20.259306,5,81
ATM1207,Avocado,3.01,59.59,2026-07-16 17:58:20.259319,7,81
ATM1208,Avocado,2.22,45.49,2026-07-16 17:58:20.259332,12,88
ATM1209,Avocado,5.17,54.38,2026-07-16 17:58:20.259346,4,94
ATM1210,Avocado,3.04,66.17,2026-07-16 17:58:20.259359,15,80
ATM1211,Avocado,7.67,62.43,2026-07-16 17:58:20.259372,9,97
ATM1212,Avocado,4.79,64.12,2026-07-16 17:58:20.259385,6,96
ATM1213,Avocado,4.3,47.97,2026-07-16 17:58:20.259398,7,81
ATM1214,Avocado,3.64,45.8,2026-07-16 17:58:20.259411,6,100
ATM1215,Avocado,6.97,47.74,2026-07-16 17:58:20.259424,6,80
ATM1216,Avocado,2.67,43.93,2026-07-16 17:58:20.259445,15,84
ATM1217,Avocado,4.52,52.56,2026-07-16 17:58:20.259458,15,86
ATM1218,Avocado,6.2,43.49,2026-07-16 17:58:20.259472,1,93
ATM1219,Avocado,3.41,53.91,2026-07-16 17:58:20.259485,5,89
ATM1220,Avocado,7.8,58.06,2026-07-16 17:58:20.259498,9,94
ATM1221,Avocado,3.88,44.87,2026-07-16 17:58:20.259524,12,100
ATM1222,Avocado,3.68,68.28,2026-07-16 17:58:20.259537,11,100
ATM1223,Avocado,7.24,45.95,2026-07-16 17:58:20.259553,15,93
ATM1224,Avocado,3.19,63.29,2026-07-16 17:58:20.259566,1,87
ATM1225,Avocado,3.37,60.88,2026-07-16 17:58:20.259608,1,85
ATM1226,Avocado,7.63,41.12,2026-07-16 17:58:20.259622,5,80
ATM1227,Avocado,2.01,43.75,2026-07-16 17:58:20.259635,12,91
ATM1228,Avocado,2.52,61.42,2026-07-16 17:58:20.259649,7,92
ATM1229,Avocado,4.48,55.1,2026-07-16 17:58:20.259662,7,91
ATM1230,Avocado,6.58,57.4,2026-07-16 17:58:20.259675,10,89
ATM1231,Avocado,6.59,58.55,2026-07-16 17:58:20.259687,4,95
ATM1232,Avocado,7.95,66.92,2026-07-16 17:58:20.259701,7,91
ATM1233,Avocado,6.86,41.58,2026-07-16 17:58:20.259713,8,95
ATM1234,Avocado,6.14,64.29,2026-07-16 17:58:20.259727,7,94
ATM1235,Avocado,7.0,51.63,2026-07-16 17:58:20.259740,9,80
ATM1236,Avocado,4.68,43.53,2026-07-16 17:58:20.259752,15,96
ATM1237,Avocado,6.08,44.61,2026-07-16 17:58:20.259765,4,92
ATM1238,Avocado,6.26,64.14,2026-07-16 17:58:20.259778,9,94
ATM1239,Avocado,2.98,66.13,2026-07-16 17:58:20.259791,12,81
ATM1240,Avocado,4.86,62.94,2026-07-16 17:58:20.259804,2,98
ATM1241,Avocado,4.73,44.04,2026-07-16 17:58:20.259817,7,81
ATM1242,Avocado,4.64,44.96,2026-07-16 17:58:20.259830,2,91
ATM1243,Avocado,5.76,57.71,2026-07-16 17:58:20.259843,4,83
ATM1244,Avocado,5.82,59.43,2026-07-16 17:58:20.259856,5,98
ATM1245,Avocado,4.27,44.5,2026-07-16 17:58:20.259869,14,83
ATM1246,Avocado,6.34,54.65,2026-07-16 17:58:20.259882,12,82
ATM1247,Avocado,2.62,50.32,2026-07-16 17:58:20.259896,6,99
ATM1248,Avocado,6.3,60.21,2026-07-16 17:58:20.259909,8,88
ATM1249,Avocado,3.27,67.49,2026-07-16 17:58:20.259922,2,89
ATM1250,Avocado,6.53,66.7,2026-07-16 17:58:20.259935,11,83
ATM1251,Avocado,6.7,67.38,2026-07-16 17:58:20.259948,6,81
ATM1252,Avocado,6.9,65.69,2026-07-16 17:58:20.259961,10,98
ATM1253,Avocado,4.4,58.01,2026-07-16 17:58:20.259974,7,97
ATM1254,Avocado,6.32,65.28,2026-07-16 17:58:20.259987,14,86
ATM1255,Avocado,5.74,67.35,2026-07-16 17:58:20.260000,10,98
ATM1256,Avocado,5.61,50.41,2026-07-16 17:58:20.260013,12,96
ATM1257,Avocado,5.2,55.59,2026-07-16 17:58:20.260026,13,88
ATM1258,Avocado,6.28,58.68,2026-07-16 17:58:20.260039,9,96
ATM1259,Avocado,3.55,48.93,2026-07-16 17:58:20.260053,12,97
ATM1260,Avocado,7.96,58.33,2026-07-16 17:58:20.260065,11,91
ATM1261,Avocado,4.25,43.34,2026-07-16 17:58:20.260078,8,90
ATM1262,Avocado,2.3,55.51,2026-07-16 17:58:20.260091,12,84
ATM1263,Avocado,5.7,58.43,2026-07-16 17:58:20.260104,13,84
ATM1264,Avocado,3.32,60.66,2026-07-16 17:58:20.260117,6,89
ATM1265,Avocado,4.24,59.91,2026-07-16 17:58:20.260130,7,88
ATM1266,Avocado,5.45,43.87,2026-07-16 17:58:20.260144,12,100
ATM1267,Avocado,5.02,57.92,2026-07-16 17:58:20.260157,9,87
ATM1268,Avocado,2.82,53.97,2026-07-16 17:58:20.260170,11,98
ATM1269,Avocado,4.5,60.92,2026-07-16 17:58:20.260183,4,97
ATM1270,Avocado,2.31,43.25,2026-07-16 17:58:20.260196,9,98
ATM1271,Avocado,5.11,61.95,2026-07-16 17:58:20.260209,12,89
ATM1272,Avocado,4.3,55.07,2026-07-16 17:58:20.260222,12,86
ATM1273,Avocado,5.47,42.08,2026-07-16 17:58:20.260235,10,87
ATM1274,Avocado,7.86,47.59,2026-07-16 17:58:20.260248,1,82
ATM1275,Avocado,2.18,61.29,2026-07-16 17:58:20.260261,11,98
ATM1276,Avocado,4.76,66.4,2026-07-16 17:58:20.260274,15,85
ATM1277,Avocado,3.1,67.18,2026-07-16 17:58:20.260287,12,89
ATM1278,Avocado,3.36,68.47,2026-07-16 17:58:20.260301,15,86
ATM1279,Avocado,6.28,52.73,2026-07-16 17:58:20.260313,15,81
ATM1280,Avocado,4.89,68.29,2026-07-16 17:58:20.260326,15,97
ATM1281,Avocado,3.62,54.58,2026-07-16 17:58:20.260339,4,91
ATM1282,Avocado,6.09,51.76,2026-07-16 17:58:20.260352,3,82
ATM1283,Avocado,3.75,41.5,2026-07-16 17:58:20.260372,2,94
ATM1284,Avocado,4.47,59.95,2026-07-16 17:58:20.260386,2,80
ATM1285,Avocado,4.37,52.09,2026-07-16 17:58:20.260399,8,84
ATM1286,Avocado,7.42,52.32,2026-07-16 17:58:20.260412,1,82
ATM1287,Avocado,7.64,57.4,2026-07-16 17:58:20.260425,4,88
ATM1288,Avocado,3.06,58.56,2026-07-16 17:58:20.260437,9,81
ATM1289,Avocado,3.24,53.94,2026-07-16 17:58:20.260450,1,97
ATM1290,Avocado,2.59,54.29,2026-07-16 17:58:20.260464,7,82
ATM1291,Avocado,3.12,50.56,2026-07-16 17:58:20.260477,4,95
ATM1292,Avocado,3.48,40.93,2026-07-16 17:58:20.260490,10,98
ATM1293,Avocado,2.17,66.58,2026-07-16 17:58:20.260503,14,92
ATM1294,Avocado,4.91,61.95,2026-07-16 17:58:20.260523,10,92
ATM1295,Avocado,4.65,64.41,2026-07-16 17:58:20.260536,11,84
ATM1296,Avocado,7.6,64.08,2026-07-16 17:58:20.260550,12,99
ATM1297,Avocado,5.49,58.26,2026-07-16 17:58:20.260563,4,98
ATM1298,Avocado,6.0,68.2,2026-07-16 17:58:20.260576,7,91
ATM1299,Avocado,6.42,42.63,2026-07-16 17:58:20.260589,3,85
ATM1300,Avocado,6.67,61.78,2026-07-16 17:58:20.260602,4,89
ATM1301,Avocado,6.03,62.83,2026-07-16 17:58:20.260615,10,82
ATM1302,Avocado,5.99,51.74,2026-07-16 17:58:20.260629,8,100
ATM1303,Avocado,3.53,45.51,2026-07-16 17:58:20.260642,13,94
ATM1304,Avocado,6.5,63.98,2026-07-16 17:58:20.260655,13,85
ATM1305,Avocado,2.54,47.61,2026-07-16 17:58:20.260668,4,93
ATM1306,Avocado,2.72,51.53,2026-07-16 17:58:20.260681,9,90
ATM1307,Avocado,4.67,59.54,2026-07-16 17:58:20.260694,12,92
ATM1308,Avocado,6.82,66.68,2026-07-16 17:58:20.260708,10,80
ATM1309,Avocado,6.98,58.98,2026-07-16 17:58:20.260720,8,86
ATM1310,Avocado,5.86,63.39,2026-07-16 17:58:20.260734,4,98
ATM1311,Avocado,7.33,64.09,2026-07-16 17:58:20.260747,4,92
ATM1312,Avocado,2.74,54.03,2026-07-16 17:58:20.260759,6,88
ATM1313,Avocado,4.06,49.41,2026-07-16 17:58:20.260772,15,82
ATM1314,Avocado,4.34,49.79,2026-07-16 17:58:20.260785,14,83
ATM1315,Avocado,3.43,61.32,2026-07-16 17:58:20.260798,3,90
ATM1316,Avocado,4.55,46.16,2026-07-16 17:58:20.260811,12,81
ATM1317,Avocado,3.23,51.42,2026-07-16 17:58:20.260824,9,98
ATM1318,Avocado,5.54,57.6,2026-07-16 17:58:20.260838,1,94
ATM1319,Avocado,3.61,67.97,2026-07-16 17:58:20.260852,12,93
ATM1320,Avocado,7.46,69.04,2026-07-16 17:58:20.260866,15,93
ATM1321,Avocado,7.27,69.16,2026-07-16 17:58:20.260879,14,94
ATM1322,Avocado,7.84,46.39,2026-07-16 17:58:20.260892,11,95
ATM1323,Avocado,6.53,54.97,2026-07-16 17:58:20.260904,2,83
ATM1324,Avocado,7.81,60.52,2026-07-16 17:58:20.260917,9,91
ATM1325,Avocado,2.66,47.83,2026-07-16 17:58:20.260930,3,85
ATM1326,Avocado,4.72,41.14,2026-07-16 17:58:20.260943,4,82
ATM1327,Avocado,3.21,52.6,2026-07-16 17:58:20.260956,3,83
ATM1328,Avocado,3.21,67.77,2026-07-16 17:58:20.260969,1,99
ATM1329,Avocado,4.9,47.73,2026-07-16 17:58:20.260982,7,82
ATM1330,Avocado,2.22,65.88,2026-07-16 17:58:20.260995,3,86
ATM1331,Avocado,3.04,65.46,2026-07-16 17:58:20.261008,6,91
ATM1332,Avocado,3.59,49.55,2026-07-16 17:58:20.261021,7,98
ATM1333,Avocado,3.72,63.66,2026-07-16 17:58:20.261034,7,83
ATM1334,Avocado,5.46,60.82,2026-07-16 17:58:20.261047,4,96
ATM1335,Avocado,6.4,52.51,2026-07-16 17:58:20.261060,5,98
ATM1336,Avocado,3.28,65.86,2026-07-16 17:58:20.261073,6,85
ATM1337,Avocado,3.33,61.1,2026-07-16 17:58:20.261086,7,87
ATM1338,Avocado,6.86,55.0,2026-07-16 17:58:20.261099,3,81
ATM1339,Avocado,3.83,43.86,2026-07-16 17:58:20.261113,9,81
ATM1340,Avocado,2.0,55.9,2026-07-16 17:58:20.261126,8,92
ATM1341,Avocado,6.45,42.39,2026-07-16 17:58:20.261139,3,96
ATM1342,Avocado,5.85,46.54,2026-07-16 17:58:20.261151,2,95
ATM1343,Avocado,3.85,49.05,2026-07-16 17:58:20.261165,3,97
ATM1344,Avocado,2.05,63.66,2026-07-16 17:58:20.261178,12,85
ATM1345,Avocado,6.14,57.07,2026-07-16 17:58:20.261191,15,100
ATM1346,Avocado,7.82,53.99,2026-07-16 17:58:20.261204,13,80
ATM1347,Avocado,4.1,40.78,2026-07-16 17:58:20.261217,4,90
ATM1348,Avocado,5.84,54.4,2026-07-16 17:58:20.261230,14,98
ATM1349,Avocado,3.35,55.76,2026-07-16 17:58:20.261243,3,96
ATM1350,Avocado,2.7,68.48,2026-07-16 17:58:20.261256,5,83
ATM1351,Avocado,5.06,43.01,2026-07-16 17:58:20.261269,9,85
ATM1352,Avocado,6.79,56.28,2026-07-16 17:58:20.261282,15,92
ATM1353,Avocado,2.48,47.79,2026-07-16 17:58:20.261295,6,82
ATM1354,Avocado,6.17,56.5,2026-07-16 17:58:20.261309,5,97
ATM1355,Avocado,2.47,54.52,2026-07-16 17:58:20.261322,8,93
ATM1356,Avocado,2.62,51.46,2026-07-16 17:58:20.261335,9,97
ATM1357,Avocado,3.06,48.83,2026-07-16 17:58:20.261348,2,95
ATM1358,Avocado,2.68,52.67,2026-07-16 17:58:20.261361,12,80
ATM1359,Avocado,7.08,41.71,2026-07-16 17:58:20.261374,14,87
ATM1360,Avocado,6.16,68.55,2026-07-16 17:58:20.261387,11,82
ATM1361,Avocado,3.41,53.2,2026-07-16 17:58:20.261400,2,84
ATM1362,Avocado,5.62,48.46,2026-07-16 17:58:20.261429,13,87
ATM1363,Avocado,5.71,49.24,2026-07-16 17:58:20.261443,1,86
ATM1364,Avocado,6.81,55.59,2026-07-16 17:58:20.261456,5,87
ATM1365,Avocado,4.49,47.59,2026-07-16 17:58:20.261469,6,83
ATM1366,Avocado,5.77,50.23,2026-07-16 17:58:20.261482,10,93
ATM1367,Avocado,2.15,47.57,2026-07-16 17:58:20.261495,15,91
ATM1368,Avocado,6.23,66.55,2026-07-16 17:58:20.261509,14,82
ATM1369,Avocado,4.34,65.13,2026-07-16 17:58:20.261529,4,94
ATM1370,Avocado,4.42,52.73,2026-07-16 17:58:20.261542,10,100
ATM1371,Avocado,7.2,41.85,2026-07-16 17:58:20.261555,5,94
ATM1372,Avocado,2.09,63.13,2026-07-16 17:58:20.261568,2,95
ATM1373,Avocado,2.63,49.18,2026-07-16 17:58:20.261581,6,96
ATM1374,Avocado,7.37,41.32,2026-07-16 17:58:20.261594,5,86
ATM1375,Avocado,4.03,49.14,2026-07-16 17:58:20.261607,2,92
ATM1376,Avocado,6.87,67.14,2026-07-16 17:58:20.261620,1,98
ATM1377,Avocado,3.16,47.76,2026-07-16 17:58:20.261633,13,90
ATM1378,Avocado,2.54,68.03,2026-07-16 17:58:20.261647,4,88
ATM1379,Avocado,3.79,46.15,2026-07-16 17:58:20.261660,10,92
ATM1380,Avocado,5.85,65.91,2026-07-16 17:58:20.261673,13,99
ATM1381,Avocado,7.63,53.56,2026-07-16 17:58:20.261686,5,83
ATM1382,Avocado,7.17,50.31,2026-07-16 17:58:20.261699,14,99
ATM1383,Avocado,4.95,65.18,2026-07-16 17:58:20.261712,10,95
ATM1384,Avocado,5.16,48.6,2026-07-16 17:58:20.261725,3,92
ATM1385,Avocado,4.17,64.25,2026-07-16 17:58:20.261739,6,81
ATM1386,Avocado,7.17,60.33,2026-07-16 17:58:20.261752,6,92
ATM1387,Avocado,5.09,53.2,2026-07-16 17:58:20.261765,8,95
ATM1388,Avocado,6.81,56.31,2026-07-16 17:58:20.261778,13,91
ATM1389,Avocado,2.37,65.55,2026-07-16 17:58:20.261791,3,89
ATM1390,Avocado,2.7,60.35,2026-07-16 17:58:20.261804,1,80
ATM1391,Avocado,3.18,64.28,2026-07-16 17:58:20.261817,7,99
ATM1392,Avocado,6.36,43.76,2026-07-16 17:58:20.261830,8,87
ATM1393,Avocado,3.02,57.5,2026-07-16 17:58:20.261843,2,87
ATM1394,Avocado,6.08,62.44,2026-07-16 17:58:20.261857,12,86
ATM1395,Avocado,7.66,69.76,2026-07-16 17:58:20.261870,10,91
ATM1396,Avocado,7.15,57.8,2026-07-16 17:58:20.261883,14,93
ATM1397,Avocado,7.56,55.62,2026-07-16 17:58:20.261896,14,92
ATM1398,Avocado,5.05,44.5,2026-07-16 17:58:20.261909,1,87
ATM1399,Avocado,4.25,61.42,2026-07-16 17:58:20.261923,6,86
ATM1400,Avocado,2.3,62.46,2026-07-16 17:58:20.261936,9,92
ATM1401,Avocado,2.39,62.05,2026-07-16 17:58:20.261949,15,84
ATM1402,Avocado,2.13,49.89,2026-07-16 17:58:20.261962,9,87
ATM1403,Avocado,7.57,40.66,2026-07-16 17:58:20.261975,9,87
ATM1404,Avocado,6.14,44.77,2026-07-16 17:58:20.261988,1,82
ATM1405,Avocado,3.22,48.95,2026-07-16 17:58:20.262001,11,92
ATM1406,Avocado,7.47,67.11,2026-07-16 17:58:20.262014,8,80
ATM1407,Avocado,3.84,41.65,2026-07-16 17:58:20.262028,9,90
ATM1408,Avocado,4.62,67.33,2026-07-16 17:58:20.262040,12,84
ATM1409,Avocado,7.03,41.41,2026-07-16 17:58:20.262053,1,92
ATM1410,Avocado,7.12,58.19,2026-07-16 17:58:20.262066,7,83
ATM1411,Avocado,5.8,61.39,2026-07-16 17:58:20.262079,3,91
ATM1412,Avocado,6.03,55.34,2026-07-16 17:58:20.262092,12,85
ATM1413,Avocado,6.69,50.15,2026-07-16 17:58:20.262105,8,91
ATM1414,Avocado,6.59,41.7,2026-07-16 17:58:20.262118,4,80
ATM1415,Avocado,2.02,59.45,2026-07-16 17:58:20.262131,2,100
ATM1416,Avocado,6.31,42.58,2026-07-16 17:58:20.262146,10,85
ATM1417,Avocado,3.15,41.5,2026-07-16 17:58:20.262159,11,96
ATM1418,Avocado,7.24,63.06,2026-07-16 17:58:20.262172,10,88
ATM1419,Avocado,2.61,51.55,2026-07-16 17:58:20.262186,6,96
ATM1420,Avocado,3.81,66.65,2026-07-16 17:58:20.262199,10,91
ATM1421,Avocado,5.38,46.03,2026-07-16 17:58:20.262212,5,85
ATM1422,Avocado,3.47,59.96,2026-07-16 17:58:20.262225,2,80
ATM1423,Avocado,3.27,56.28,2026-07-16 17:58:20.262238,8,86
ATM1424,Avocado,7.23,56.97,2026-07-16 17:58:20.262252,5,83
ATM1425,Avocado,7.51,53.71,2026-07-16 17:58:20.262265,10,84
ATM1426,Avocado,4.46,51.97,2026-07-16 17:58:20.262279,2,95
ATM1427,Avocado,3.89,64.95,2026-07-16 17:58:20.262293,15,80
ATM1428,Avocado,5.7,63.06,2026-07-16 17:58:20.262306,4,99
ATM1429,Avocado,4.89,57.12,2026-07-16 17:58:20.262319,12,100
ATM1430,Avocado,5.9,54.28,2026-07-16 17:58:20.262332,7,90
ATM1431,Avocado,5.61,52.42,2026-07-16 17:58:20.262345,9,80
